Route,Location,URL,Avg Stars,Num Ratings,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
“Easy Mantle”,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/119975979/easy-mantle,2.3,8,-1,Boulder,V-easy X,1,3,39.30641,-111.11371
"Warm Me Up, Scotty",Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/105880686/warm-me-up-scotty,2.7,247,-1,Boulder,V1,1,,39.30641,-111.11371
Goat Cheese,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113776259/goat-cheese,1.6,22,-1,Boulder,V1,1,,39.30641,-111.11371
Suck That,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106023819/suck-that,1.8,24,-1,Boulder,V2-,1,,39.30641,-111.11371
Gettin' Warmer,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/105881031/gettin-warmer,2.4,116,-1,Boulder,V2,1,,39.30641,-111.11371
Stumblebum Traverse Variation,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/118610815/stumblebum-traverse-variation,2.7,70,-1,Boulder,V2,1,10,39.30641,-111.11371
Stumble Pig,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113713053/stumble-pig,1.8,32,-1,Boulder,V2,1,,39.30641,-111.11371
Huge Mamma,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110161857/huge-mamma,2.0,25,-1,Boulder,V3,1,15,39.30641,-111.11371
Scary Spice,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/112801935/scary-spice,3.4,70,-1,Boulder,V3,1,18,39.30641,-111.11371
Chit,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113713016/chit,2.0,20,-1,Boulder,V3,1,,39.30641,-111.11371
Goat Milk,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113776268/goat-milk,1.9,24,-1,Boulder,V3,1,,39.30641,-111.11371
Super Sloper,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/105880412/super-sloper,3.1,239,-1,Boulder,V3,1,,39.30641,-111.11371
Marble Cake,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/105881004/marble-cake,2.0,6,-1,Boulder,V3,1,,39.30641,-111.11371
Snake Bite,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106307444/snake-bite,2.6,79,-1,Boulder,V3,1,,39.30641,-111.11371
Scary,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106389237/scary,3.1,116,-1,Boulder,V3,1,20,39.30641,-111.11371
Joe Cool,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106721092/joe-cool,3.1,138,-1,Boulder,V3 R,1,20,39.30641,-111.11371
Get Shorty,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107933313/get-shorty,2.1,83,-1,Boulder,V3,1,,39.30641,-111.11371
SPAM Arete,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/116109717/spam-arete,2.2,18,-1,Boulder,V3,1,,39.30641,-111.11371
Goatee Traverse,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106312706/goatee-traverse,2.4,30,-1,Boulder,V3-4,1,20,39.30641,-111.11371
Slap Me Silly,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106000024/slap-me-silly,2.6,5,-1,Boulder,V4,1,,39.30641,-111.11371
Sun in My Eyes,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106307450/sun-in-my-eyes,2.1,95,-1,Boulder,V4,1,,39.30641,-111.11371
Stumblebum Traverse,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107933321/stumblebum-traverse,2.9,173,-1,Boulder,V4,1,,39.30641,-111.11371
Phony Baloney,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/105999992/phony-baloney,2.4,60,-1,Boulder,V5-,1,,39.30641,-111.11371
Fig Fart,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/109550838/fig-fart,1.8,99,-1,Boulder,V5-,1,,39.30641,-111.11371
North Arete,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/109545687/north-arete,2.9,54,-1,Boulder,V6,1,12,39.30641,-111.11371
Sun in My Eye Traverse,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106722352/sun-in-my-eye-traverse,2.5,72,-1,Boulder,V6,1,10,39.30641,-111.11371
SPAM,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106166526/spam,2.9,83,-1,Boulder,V6-7,1,,39.30641,-111.11371
Stand Up,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/105880694/stand-up,2.9,93,-1,Boulder,V7,1,,39.30641,-111.11371
Big Boy,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106000003/big-boy,2.9,101,-1,Boulder,V7,1,,39.30641,-111.11371
Phony Baloney Traverse,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106000008/phony-baloney-traverse,2.9,58,-1,Boulder,V7,1,,39.30641,-111.11371
Two Finger Variation,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106000013/two-finger-variation,2.7,11,-1,Boulder,V9,1,,39.30641,-111.11371
Shagadellic,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106000020/shagadellic,3.1,7,-1,Boulder,V9,1,,39.30641,-111.11371
Resident Evil,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/105880681/resident-evil,3.8,80,-1,Boulder,V10,1,,39.30641,-111.11371
Freak,Area 51 > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/105999999/freak,2.1,9,-1,Boulder,V10,1,,39.30641,-111.11371
Conman,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113713275/conman,1.6,14,-1,Boulder,V0+,1,,39.30712,-111.11441
Grip Tape,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113713269/grip-tape,2.0,26,-1,Boulder,V1-,1,,39.30712,-111.11441
Tennessee,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113713293/tennessee,1.4,14,-1,Boulder,V1,1,,39.30712,-111.11441
What Where,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113713307/what-where,1.7,16,-1,Boulder,V1,1,,39.30712,-111.11441
Launch Pad,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113713316/launch-pad,1.8,13,-1,Boulder,V1,1,,39.30712,-111.11441
Like a Volume,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/119652260/like-a-volume,1.7,6,-1,Boulder,V1,1,,39.30712,-111.11441
Rip It,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/200228263/rip-it,2.0,1,-1,Boulder,V2,1,6,39.30712,-111.11441
Careless Whisper,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/119652301/careless-whisper,2.0,5,-1,Boulder,V2+,1,,39.30712,-111.11441
Sundial,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113985542/sundial,1.7,9,-1,Boulder,V3,1,13,39.30712,-111.11441
Scary Baby,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107121508/scary-baby,2.1,34,-1,Boulder,V4 PG13,1,,39.30712,-111.11441
Idiot Man,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107121521/idiot-man,2.2,22,-1,Boulder,V4,1,,39.30712,-111.11441
Horseshoe,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/121706251/horseshoe,2.4,13,-1,Boulder,V4,1,,39.30712,-111.11441
Blender,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/108146823/blender,2.3,56,-1,Boulder,V5,1,,39.30712,-111.11441
Pocket Rocket,Anarchy > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/105880701/pocket-rocket,3.4,377,-1,Boulder,V6-,1,,39.30712,-111.11441
Minnesota Woodchipper,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107515908/minnesota-woodchipper,1.6,8,-1,Boulder,V3,1,,39.30838,-111.11474
Turd Crimper,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/121557556/turd-crimper,2.3,4,-1,Boulder,V5,1,,39.30838,-111.11474
Planet of the Apes,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106318953/planet-of-the-apes,3.8,428,-1,Boulder,V7,1,12,39.30838,-111.11474
Chips,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106318958/chips,3.5,459,-1,Boulder,V7,1,12,39.30838,-111.11474
American Gigolo,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/109872875/american-gigolo,2.3,13,-1,Boulder,V7,1,12,39.30838,-111.11474
Planet of the Grapes,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/119773886/planet-of-the-grapes,3.4,10,-1,Boulder,V7+,1,,39.30838,-111.11474
Fish n’ Chips,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/121702875/fish-n-chips,2.8,9,-1,Boulder,V7-8,1,,39.30838,-111.11474
An Ape Named Ape,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/122194226/an-ape-named-ape,2.0,1,-1,Boulder,V8-,1,10,39.30838,-111.11474
Silverback,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/119858321/silverback,3.0,2,-1,Boulder,V8+,1,15,39.30838,-111.11474
Planet of the Chips,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113233417/planet-of-the-chips,1.5,8,-1,Boulder,V9-,1,,39.30838,-111.11474
Bubbatronic,Chip and Dale > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107902443/bubbatronic,2.9,57,-1,Boulder,V9,1,13,39.30838,-111.11474
Whopper,Self Service > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113866145/whopper,1.6,25,-1,Boulder,V2,1,,39.30661,-111.11463
Self Service,Self Service > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106016652/self-service,3.4,409,-1,Boulder,V4,1,15,39.30661,-111.11463
Full Service,Self Service > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/121377295/full-service,2.4,7,-1,Boulder,V5,1,,39.30661,-111.11463
Mowgli,Self Service > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110269837/mowgli,2.6,32,-1,Boulder,V5,1,10,39.30661,-111.11463
Sphere,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107933121/sphere,1.4,94,-1,Boulder,V0,1,,39.3084,-111.11504
Sphere Slab (Real Name?),The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107933128/sphere-slab-real-name,2.3,50,-1,Boulder,V0,1,,39.3084,-111.11504
Happy,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107068419/happy,2.6,30,-1,Boulder,V1,1,25,39.3084,-111.11504
Desperado,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107933086/desperado,2.5,8,-1,Boulder,V1,1,,39.3084,-111.11504
Lamar,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107933108/lamar,2.4,162,-1,Boulder,V1,1,,39.3084,-111.11504
Clinging,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113772845/clinging,1.6,152,-1,Boulder,V1,1,10,39.3084,-111.11504
Bonzi Lightning,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106028824/bonzi-lightning,2.2,54,-1,Boulder,V2,1,,39.3084,-111.11504
Desperado Sit,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106389262/desperado-sit,2.5,224,-1,Boulder,V2,1,10,39.3084,-111.11504
Northwest Arete,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106722347/northwest-arete,2.2,79,-1,Boulder,V2,1,10,39.3084,-111.11504
Snake Eyes,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107933091/snake-eyes,2.0,186,-1,Boulder,V2,1,,39.3084,-111.11504
Stinky Jeans,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107933116/stinky-jeans,2.3,28,-1,Boulder,V2,1,,39.3084,-111.11504
Bad Genes,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106136234/bad-genes,2.9,16,-1,Boulder,V3,1,,39.3084,-111.11504
Feel Happy,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107068390/feel-happy,2.6,329,-1,Boulder,V3,1,25,39.3084,-111.11504
Pimpn' Jeans,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106028821/pimpn-jeans,3.1,484,-1,Boulder,V3-4,1,,39.3084,-111.11504
Reading Rainbow,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106389252/reading-rainbow,2.1,22,-1,Boulder,V4,1,10,39.3084,-111.11504
Perfect Jeans,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/123835995/perfect-jeans,2.8,124,-1,Boulder,V4,1,18,39.3084,-111.11504
Roll the Dice,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106312691/roll-the-dice,2.6,64,-1,Boulder,V5,1,15,39.3084,-111.11504
Sock Drawer,The Closet > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/120816297/sock-drawer,2.5,29,-1,Boulder,V5+,1,,39.3084,-111.11504
Fried,Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/112866005/fried,1.4,14,-1,Boulder,V0,1,,39.30853,-111.11427
No Machine,Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/112547738/no-machine,2.6,18,-1,Boulder,V1-2,1,12,39.30853,-111.11427
Sexy Chicken,Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/112547769/sexy-chicken,1.8,19,-1,Boulder,V2,1,10,39.30853,-111.11427
Chickenish,Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/112866031/chickenish,1.5,11,-1,Boulder,V2,1,,39.30853,-111.11427
The Big Lebowski,Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107933099/the-big-lebowski,2.6,32,-1,Boulder,V3+,1,,39.30853,-111.11427
The Dude,Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/109990075/the-dude,3.1,44,-1,Boulder,V4,1,15,39.30853,-111.11427
Nerve Damage,Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106318965/nerve-damage,3.6,17,-1,Boulder,V6,1,,39.30853,-111.11427
Lady Hips,Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/116503840/lady-hips,3.4,34,-1,Boulder,V7,1,12,39.30853,-111.11427
Sherpa’s Pie,Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/117791985/sherpas-pie,2.0,2,-1,Boulder,V8,1,18,39.30853,-111.11427
Man Buns,Nerve Damage > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/117895991/man-buns,3.0,2,-1,Boulder,V8,1,12,39.30853,-111.11427
I'd Rather Be Climbing Her,Limbo and Tsunami > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106389107/id-rather-be-climbing-her,3.5,54,-1,Boulder,V6,1,15,39.3077,-111.11349
Skinned alive,88+ > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/124104505/skinned-alive,2.0,4,-1,Boulder,V2,1,15,39.30778,-111.11477
Not So Hot,88+ > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113712985/not-so-hot,1.9,12,-1,Boulder,V2,1,,39.30778,-111.11477
V3,88+ > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/108471670/v3,1.5,6,-1,Boulder,V2-3,1,6,39.30778,-111.11477
Stink Eye,88+ > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/108983165/stink-eye,2.1,12,-1,Boulder,V4,1,15,39.30778,-111.11477
Attention- Variation,88+ > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110562682/attention-variation,2.1,20,-1,Boulder,V4,1,,39.30778,-111.11477
Direct Contact,88+ > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/123268620/direct-contact,2.7,3,-1,Boulder,V4-5,1,12,39.30778,-111.11477
Contact,88+ > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107057814/contact,3.0,129,-1,Boulder,V5,1,12,39.30778,-111.11477
Attention,88+ > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/120573606/attention,2.0,14,-1,Boulder,V6-,1,10,39.30778,-111.11477
Stink eye low,88+ > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110562668/stink-eye-low,1.7,9,-1,Boulder,V6,1,,39.30778,-111.11477
Life Ender,Bone Garden > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/112188080/life-ender,1.0,2,-1,Boulder,V3,1,15,39.30785,-111.11279
Worm Hole,Bone Garden > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106722388/worm-hole,2.2,5,-1,Boulder,V6 X,1,,39.30785,-111.11279
Roll the Bones,Bone Garden > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106722380/roll-the-bones,3.3,41,-1,Boulder,V7-,1,15,39.30785,-111.11279
Sweet Dihedral,Bridge Boulders > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106832739/sweet-dihedral,2.0,1,-1,Boulder,V0,1,,39.30883,-111.11865
Slab Side,Bridge Boulders > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106832725/slab-side,0.0,1,-1,Boulder,V0-1,1,,39.30883,-111.11865
Babe's Boulder,Bridge Boulders > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106832755/babes-boulder,3.0,1,-1,Boulder,V0-1,1,,39.30883,-111.11865
The Gem,Bridge Boulders > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106832746/the-gem,3.0,1,-1,Boulder,V1,1,,39.30883,-111.11865
The Blunt,Bridge Boulders > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106832733/the-blunt,1.0,1,-1,Boulder,V2,1,,39.30883,-111.11865
Grady's List,Bridge Boulders > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106832673/gradys-list,3.0,1,-1,Boulder,V3,1,,39.30883,-111.11865
Sap Arete,Bridge Boulders > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/106832713/sap-arete,1.0,1,-1,Boulder,V4,1,,39.30883,-111.11865
cable grind,Cable Grind Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107061393/cable-grind,1.5,2,-1,Boulder,V5,1,,39.30961,-111.11551
Purple Drank,Tang Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/111902669/purple-drank,1.5,4,-1,Boulder,V1,1,18,39.31265,-111.12039
Purple Drank,Tang Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/111216289/purple-drank,1.5,13,-1,Boulder,V3,1,,39.31265,-111.12039
Powerade,Tang Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107934890/powerade,2.3,6,-1,Boulder,V3,1,,39.31265,-111.12039
Gatorade,Tang Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107934884/gatorade,3.2,116,-1,Boulder,V5,1,,39.31265,-111.12039
Tang,Tang Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107934877/tang,3.4,72,-1,Boulder,V6,1,,39.31265,-111.12039
Ghost King,Tang Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107455781/ghost-king,3.7,6,-1,Boulder,V11,1,20,39.31265,-111.12039
Pop Rocks Low,Tang Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/200602991/pop-rocks-low,3.0,1,-1,Boulder,V11,1,,39.31265,-111.12039
Ghost of War,Tang Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107455787/ghost-of-war,3.0,3,-1,Boulder,V12,1,20,39.31265,-111.12039
A Mustaches Revenge,Pitbull > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107609854/a-mustaches-revenge,1.7,6,-1,Boulder,V3,1,,39.30725,-111.11293
Pitbull,Pitbull > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/107609842/pitbull,2.7,115,-1,Boulder,V6,1,8,39.30725,-111.11293
9lb Hammer,Pitbull > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/200391415/9lb-hammer,4.0,1,-1,Boulder,V9,1,12,39.30725,-111.11293
Pocketeer,"Playtime is Over, Space Chubby, Salsa Verde, The Edge > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/110248863/pocketeer,2.3,10,-1,Boulder,V2,1,,39.30896,-111.11247
The Edge,"Playtime is Over, Space Chubby, Salsa Verde, The Edge > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107933345/the-edge,3.2,19,-1,Boulder,V2 PG13,1,,39.30896,-111.11247
The Face,"Playtime is Over, Space Chubby, Salsa Verde, The Edge > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107934869/the-face,2.4,10,-1,Boulder,V2,1,,39.30896,-111.11247
Salsa Verde,"Playtime is Over, Space Chubby, Salsa Verde, The Edge > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/107933337/salsa-verde,3.1,57,-1,Boulder,V4,1,,39.30896,-111.11247
Space Chubby,"Playtime is Over, Space Chubby, Salsa Verde, The Edge > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/123400757/space-chubby,2.0,2,-1,Boulder,V4,1,18,39.30896,-111.11247
Playtime Is Over,"Playtime is Over, Space Chubby, Salsa Verde, The Edge > New Joe's > Joe's Valley > Central Utah > Utah",https://www.mountainproject.com/route/114008246/playtime-is-over,3.5,17,-1,Boulder,V9,1,10,39.30896,-111.11247
Exit Wound,Parking Area > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/109590434/exit-wound,2.8,5,-1,Boulder,V0,1,10,39.31063,-111.12032
Pump Action,Parking Area > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/109590422/pump-action,1.5,2,-1,Boulder,V3,1,,39.31063,-111.12032
Double Tap,Parking Area > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/109590400/double-tap,3.0,2,-1,Boulder,V5 PG13,1,20,39.31063,-111.12032
Turds,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110109564/turds,1.5,28,-1,Boulder,V0-,1,10,39.30746,-111.11475
Crack Attack,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110109381/crack-attack,1.9,8,-1,Boulder,V1,1,10,39.30746,-111.11475
Brush Off,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110109619/brush-off,2.0,27,-1,Boulder,V1,1,8,39.30746,-111.11475
Sneaker,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113713212/sneaker,2.1,25,-1,Boulder,V1,1,,39.30746,-111.11475
Screamer,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/113713230/screamer,1.7,6,-1,Boulder,V1,1,,39.30746,-111.11475
Flak Attack,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110109572/flak-attack,2.2,30,-1,Boulder,V1+,1,13,39.30746,-111.11475
Poop Man,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110109361/poop-man,1.8,25,-1,Boulder,V2,1,10,39.30746,-111.11475
Sandy,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110109295/sandy,2.0,21,-1,Boulder,V3,1,10,39.30746,-111.11475
Stand Up,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110109347/stand-up,1.7,19,-1,Boulder,V3,1,10,39.30746,-111.11475
Mad Man,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110109553/mad-man,1.8,14,-1,Boulder,V3,1,10,39.30746,-111.11475
Fart Shoes,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110089279/fart-shoes,2.6,32,-1,Boulder,V4,1,10,39.30746,-111.11475
Dark Hole,Road Boulder > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/110109326/dark-hole,2.3,45,-1,Boulder,V4,1,10,39.30746,-111.11475
Scoops,Entrance Area > The Wash Boulders > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/114359724/scoops,3.6,7,-1,Boulder,V3-4,1,15,39.30467,-111.12236
LOUD ASS BIRDS,Entrance Area > The Wash Boulders > New Joe's > Joe's Valley > Central Utah > Utah,https://www.mountainproject.com/route/122346857/loud-ass-birds,3.3,9,-1,Boulder,V4,1,22,39.30467,-111.12236
